AppID
2539430
496350
1034400
3292190
3631080
1654170
1934300
700340
1157670
1540330
1946890
1108640
1025440
2113450
2922740
1282900
2517090
328460
2260230
2403000
2713630
1607040
815170
2072070
2349750
2628280
688420
657010
3281190
2260360
1514380
496910
2334500
2075820
334030
1479370
1784820
3098390
2808780
2731180
1186670
830470
416790
3740060
3854040
2310500
2641000
3797720
1814060
3297500
3413300
2689730
3215680
672230
1110050
1679730
2213070
1312060
1225710
2745650
1458550
3491950
2418380
2558620
1760420
715560
690840
849178
1288940
375510
2921180
2285640
2948750
2251810
3371770
2404170
1375300
370560
4063660
3976870
867790
1555110
1871390
3050490
2997980
1420650
3358520
1512170
1555080
3528950
808450
1133260
1605440
3466680
375500
914710
1952770
2782210
2756570
2874130
374640
1030520
3664570
290730
2651550
259190
3569510
2057490
2569500
3090800
1337260
861760
1010420
3245410
3799320
1024330
3581240
1527880
1549730
874930
2340960
1187950
1170750
3100950
2051060
595130
1547320
3400080
2148770
2823420
3505390
2534490
2492850
943030
2126990
3904120
3225840
1639330
2390600
2509610
2599060
2784080
949530
558660
3822840
1042030
3170670
426590
877070
1190590
441250
2010170
1424120
2477130
31800
1758200
1712890
1012210
716870
1614960
3160060
846660
1477330
3341620
2280320
2629660
3392860
3171480
2446080
2073030
3404010
3592140
1272080
2725090
2912530
2254020
1813100
2520570
2116840
3885290
306200
2287970
1106180
2341450
3126660
485430
3085750
3330160
3603420
544790
3973110
2767910
1210380
2377660
1460710
1980120
2301130
1815160
2672770
2922800
3500790
1089820
3419390
3162260
1610230
2796800
2697520
781000
3556690
2461450
3920410
663760
1388370
1004350
607020
1043140
2094070
434920
1422880
732480
1770180
850500
919330
3862690
731690
1996470
1137820
2571270
2365960
786370
260730
1903730
1735060
3554030
2154030
3438360
1855530
3617460
764470
3013070
1269990
1555470
2282010
2719820
3718870
3106330
841110
3757820
422920
2847000
3866010
2760580
2838970
4162630
2434250
3538420
962280
2173650
2835040
1922740
3051720
1517290
3687720
4142780
2345010
1950460
516740
1495240
1070300
1331180
3339350
1462940
671700
1316390
4052020
503140
1889930
4151810
514970
1832110
3948680
2492400
2800900
2711620
2921770
3851530
3207580
2286320
1790360
2883890
3495030
2294160
766110
4025520
1444360
423810
1363490
1142410
1538640
1679990
2528210
812580
2928140
2825400
1578430
698790
2984570
3058130
3549690
1687350
1862420
1832040
465360
3479300
839090
3145640
1791660
2205440
3427550
3245570
1761940
2616800
1584060
3058300
3190610
1564840
1430220
2511230
2946280
1652740
1703470
2023640
3070880
1926270
1378870
3584020
3174070
478980
3444370
337460
1226890
1941740
2742010
733990
909100
2832820
1774910
2330610
2486400
3173220
242700
1909080
1147860
2444000
1223720
2645020
1342120
6030
2489300
628570
1797460
2231070
3461750
1356710
2071460
2233110
1937720
1281040
819560
3570040
3241650
1908180
2523090
1910150
2435510
2438260
2564340
2559170
2598110
1590640
1818080
3183530
1096650
2107090
3578130
384090
3700250
2746340
1871160
1273740
1977740
2468720
2931910
277470
2762980
870450
1098790
1797490
1156990
2650830
1801850
2762530
865610
569890
1754150
1951940
826030
2558480
4017350
2888830
3399580
1316760
3030260
1949010
913060
1557400
3170350
3089290
1867150
4049320
3296240
2235150
45770
1390080
1221330
1591300
3065460
316660
3362870
3661300
582350
2907340
2155500
3434240
1286030
3863780
3418810
3452610
2824930
765240
1525990
1172050
3557110
1551990
3787190
1204700
931590
1664090
2797570
12590
377360
4198310
3794370
2955740
1111960
1785450
2382540
3407570
316030
1989780
513810
3432210
1192010
1435410
1840450
938980
2219880
1774150
3757960
1708250
3270920
1765040
588800
2090580
2394910
1412250
886590
3594120
290440
2338260
2367280
1491570
1278350
1542950
2816570
1212600
1100030
1817930
4055450
955570
1337920
1320110
1116520
4117030
3118570
3413270
3155990
1454390
2659520
2386620
342640
404480
618750
286040
2461270
2946690
433000
2091500
1240130
713230
2602540
3438800
3449460
3100780
2554990
1959840
2416150
4003700
2391040
438770
790810
2143680
1698870
1813130
2594470
3293240
754640
1278520
1977330
3768580
1360150
3846720
4056970
3327310
929470
7860
2639420
1373750
3503020
1229570
1179390
2471620
2213830
3495240
911250
3179880
322630
1973410
961420
2627510
2941810
3478210
559900
2430510
345180
990230
3140620
1873510
1780780
3603080
3984490
3239340
845570
1897400
1605530
3664100
1464550
42220
2375540
2272560
451800
2267100
1741230
3975510
3105890
3002570
3809060
1010380
1010800
871510
566570
3076520
339600
2100460
783050
3028720
3607880
1219950
516960
2233920
2829450
3805060
3735210
2987750
1251630
3733690
2853300
3426330
1476100
3331660
2528730
675690
718840
3535830
3633270
818390
1290260
3510620
1166510
2818130
528730
2023500
860640
3669740
200010
3949570
997900
2477200
2087260
625000
3511660
3726140
1732340
2897240
2883560
2688680
889700
3055710
932210
2931270
3957480
2730890
677220
1740230
2951940
717640
2913890
2545130
2860670
2382620
2646480
1412890
3269510
1973670
3159930
3006670
1796180
2720210
1492780
2151320
1640160
1946590
1597290
715270
1622610
1039370
878330
941540
3667550
1504580
670160
1629150
1376030
1231750
1474880
718040
1879240
1101310
1092270
1145430
262490
1666810
2480950
801400
1029860
2986190
3675210
4106860
736250
60340
405810
3355430
2494510
368760
434240
292660
3182140
3050180
3170660
2653330
1589480
2182940
518680
2551430
2505160
3831760
1124380
1984840
3471310
3168900
661440
1451300
1283500
683760
816990
1287940
385530
2098100
293780
3406830
2050590
2279110
1050690
424000
4153470
2126580
2515310
780840
1742290
1304870
3196890
2825080
3473020
2683710
477750
2027600
1686130
4039030
2642050
631810
450020
3058490
690640
699680
3328890
3396960
426000
4008260
2938470
2966850
3417690
3052420
2725500
1003370
2365700
727460
1444760
2259720
2784770
463430
2707280
1260390
1997120
1206920
3783460
46790
3291880
756530
984680
2015260
1152340
1151630
2025080
1767140
674130
3615590
3405950
587810
2201810
1784100
2318630
647050
485970
3832510
3666640
2603410
1272580
3141620
2677960
212410
3026480
3822990
809720
2711630
2507840
2518740
388340
3437520
2088850
3994440
2314960
3870780
1716800
2298010
3252210
2957420
3404140
337220
485680
560230
1085930
792900
1492980
2077800
1154160
532920
1592840
292380
3245270
2404430
3965120
658050
3512760
2209760
1972420
2321260
2720620
2880210
1981770
3064230
2353730
567580
3744510
875100
3051960
2790010
2916040
3868220
410340
357600
475090
1053090
63950
908940
684720
1239710
808080
2079540
745720
2902270
3367780
3036880
2702050
3446970
2836120
1203570
960150
373930
297110
2758360
2868700
1776560
2413470
496950
2411050
1170130
3350920
1550260
1088850
1425690
2013180
1202970
1065550
511600
2877690
3491430
1198570
962580
2370640
982720
3081210
1751640
3645190
2744420
1690270
2916170
1316870
1898290
1428980
912110
1948630
697630
3962230
299100
3430140
873190
2839420
1826660
222480
2241710
2824790
462000
328680
1129650
3212130
2376020
2900600
3064450
3150280
3111620
1817610
1235360
4058090
347250
3277240
2151820
2929680
1173870
1234430
311010
2530470
1556170
3811650
3405400
403040
3702960
2367210
2805910
615350
3985410
2276860
1128960
2602120
1985710
2976450
4065270
3391340
1709700
1122700
781820
2258010
1979700
2892890
3089030
2677680
417480
1104920
988890
1589080
1743570
2499670
3323860
2388880
2210800
1886700
2735510
317850
1265870
2678920
3625950
1996380
3501010
3498620
2309120
1070940
2938770
1066760
1552960
1276820
3610520
425560
3024960
694550
1906520
2905650
1279260
2981070
643270
2751310
2839000
3326000
3153550
1517390
3885480
813150
2848100
1786660
1085800
1103160
1369760
461830
1457990
2622240
3468820
898340
2793710
2180580
2529230
12380
1924240
3632420
712210
1926660
3294670
1601700
1975160
1027970
1122690
1847150
3554900
1953410
557830
1439150
3013980
2124480
3952110
2005950
2927840
3790530
2853730
2307330
3982780
1535040
1937630
3882280
1250290
3050570
3679530
1001070
756560
1156590
3820890
433320
973800
2291530
3990520
3006510
2216250
3836140
678440
1285040
3349530
554710
2554780
1422280
1403460
2337710
3358900
2134560
453850
2553960
2704230
2941640
2742940
3852410
3021390
2752370
833500
3516120
1954840
960320
1026180
1651860
3406700
1560640
893790
2118250
2126700
1711940
2151440
1714130
906460
2755700
292200
1307220
1289960
977380
859170
404640
540880
1285510
697650
3273940
2599070
3368880
1402410
1627180
2753830
2690160
2514910
1426330
2137620
976420
2798090
3156450
1729570
724630
3925720
926810
2065860
396640
47520
2158430
2840890
4110170
1470280
2403950
2772370
1097630
779240
4114930
3877720
2561680
2961990
3576960
3464320
2386310
1627730
3333120
3633940
802060
227300
1500230
3607510
1331650
497300
1085560
1762480
3645930
798560
1909260
431640
2012630
411350
1472220
2991910
1476080
3160300
3953190
285110
1440370
1736000
1265650
1798020
2560750
2914960
50980
3470340
1682050
2635410
2166310
3222810
3344770
3842640
3399510
2393400
941920
2265270
2298690
1463880
1585750
2283170
2635490
832710
311480
1208160
4174350
1528130
2456620
1888270
1872100
1699890
2384250
812860
1360000
4076810
490280
3715510
1204740
1133330
2261690
2479390
288670
654740
2902320
2977800
382090
3565150
502470
849165
889600
1596430
2201040
2061100
323850
2352620
2398760
2634890
1530
3575790
2963970
603940
3344030
1292860
1354760
1794600
2966480
899160
997030
2146670
711320
1864830
3437200
3183640
1998310
1840440
2473980
506160
1974400
3316390
3007910
2507750
1975420
753270
3771850
873470
4176470
606140
1237050
339460
2484160
1123520
759980
2936150
3445460
404730
2581360
2252940
4002520
1207400
1758520
3656820
3301160
960910
722040
105000
1061690
1141070
2702490
1745650
3013140
693890
1609130
1923730
3028700
3622730
945740
3025330
3527760
2571140
2554800
3457480
1183580
813310
2308460
3031780
665790
1203970
1379130
1646910
3002410
360720
2742150
3759490
2757770
2927550
35070
631120
2006360
787370
3615380
1731120
3604230
2007530
3019930
3004570
3267550
982250
2411310
2764110
2098600
3005170
289460
1341400
573550
598030
3742080
2389030
2655770
3660320
3407270
888710
2991730
727830
2872830
3055210
2324520
921070
3718170
995140
4009120
1026130
834100
834140
1671510
3009900
1918590
2051080
3075060
1967390
3323670
3885570
1010490
3160740
1497530
2546710
2093070
2223360
1142030
2749220
1433960
2513040
3625970
800330
2112630
2722200
3292880
3393600
2878720
223490
2832460
893050
2446040
2084620
3190720
2868210
1085070
1890030
1391740
2736270
2868490
3892210
1666250
3012000
629000
697010
329630
1282610
1622720
2504480
2069020
3032610
1195870
3950190
1834170
60800
3391210
2726830
2202770
279900
2455260
1607180
1348380
3333050
941480
1740010
3422770
2319550
3406870
3454910
889850
1726330
1001960
1965180
4109380
705920
1628850
2774980
1305890
3091610
409920
2414680
1095090
2802820
4012060
3965560
3262520
3274150
2941740
2121400
1595100
894430
1810290
3032580
392450
1920100
1906590
2114180
3375630
1054550
3025760
659900
2803010
3575520
2119110
560080
2025060
1462540
795480
2541740
534660
1595250
1798480
3097010
3430660
1810670
1544360
3504170
1396010
744750
2522300
1766110
2213500
2246340
738530
3811520
2826640
364930
820320
1100170
1911560
260060
988640
2583550
1813340
2517470
2682470
1136820
1714250
1640780
2527460
828030
504690
3931290
1169000
1041760
1469160
3830210
431180
3021970
222640
3793930
4153400
3011560
768020
1732220
1806000
408440
3206040
705750
1796210
1814110
1426740
2256290
602090
2418530
1565680
1316280
3020670
2643520
3200220
1966870
1253030
891180
3396430
3180270
364250
1366260
1408550
1444770
3572880
1565240
3177340
2564950
2078160
1600500
1849610
3510
973390
1588880
3575390
12690
1348160
1539100
3598580
1296830
1897050
1708830
1762450
2792880
1475440
3191400
1267230
584220
1439630
1236490
1899950
3086940
1195170
2644840
744940
2737580
1198630
2670700
18000
2452430
1016770
2898130
825610
3484860
34630
2516080
3164950
2115590
2245210
286770
15800
2549250
3707090
234190
4095940
2778690
4178670
3915550
1416290
1368350
2220320
1448300
3816860
2527710
2295450
2588860
1337820
618080
448370
3057250
1235450
1987400
947430
388520
2125580
47000
1553180
2788050
3672720
923340
2917220
1688530
3248920
2701910
3332440
3211550
283080
431170
2818120
407320
1016920
2097860
2601130
645270
3211780
3889580
711210
1608990
1852120
3893210
2736710
898580
1460290
1170950
3784950
1353300
1322830
416120
1134630
826740
1496310
266410
4101160
725050
680170
1567440
2150150
416180
1377350
3630410
1990270
3979130
1251090
1761860
3172040
1898120
3532300
3094800
1992840
1292490
391000
3120140
750920
3025220
3114900
1845050
773130
3588630
699850
3138840
2700660
512230
3445150
2468670
37210
1508410
2589730
2389530
3788390
3158770
618510
798590
1991990
1353830
2153320
2176710
1473270
486150
1797450
658800
1789650
1192420
2939290
770350
1845840
3858080
2160360
890740
3980620
1820020
3582830
3142760
2289720
666120
780850
1586990
2075480
1174990
2098510
2061620
1185700
3246510
1877000
2724740
3691780
1454660
2308700
3408580
855030
2387410
1311310
3491990
1418610
3830500
854160
2967470
4141140
598230
1625700
2550350
3518380
3827560
3629480
1074170
2983540
4061020
3999970
2241390
960270
2217210
2169580
2473710
1054110
266250
1175360
1270580
1110580
339230
1799940
3401830
1634280
2745340
1000830
2160000
1729060
3362990
2115040
1570480
3865970
2994010
3464080
3287900
587440
1314670
3461430
1000900
3234090
2167660
1076040
1201260
750290
2243550
2180840
2609390
1477610
3074110
1397230
2850650
930710
899970
1316560
2794050
65200
3105620
950360
3095510
619610
1965970
2710220
2611280
218640
1864790
730240
3553970
1864880
1541400
3528040
1537830
2116130
2785360
2288850
1524150
253880
1931160
3568470
2719000
1684110
938810
1450180
2417960
2417930
1984630
3829430
2332220
2063790
2571400
1106880
590870
2554820
1114000
404540
1982020
1868030
2438340
1197060
2855580
401890
2328870
1754480
341020
326460
2695600
1552430
3486460
3806450
2557590
1830100
1819620
636320
1900650
672910
1772340
772060
3861140
3164060
757180
392890
2913670
938270
262370
3130460
1953100
851670
1913960
931810
1384160
2736650
3104050
1883200
4042950
1842190
3120160
770600
551520
1617800
750440
2365740
1367880
1470380
3858850
2304490
830410
833940
843200
934710
949030
2995230
2967750
323020
2427560
2305060
2298630
1846350
894380
477720
2100990
1449430
1074190
1158770
1355810
2935420
1697470
1176540
1087320
449170
3401900
1433130
993110
1527980
406170
979800
3009070
1974040
1919060
2616090
1247030
1991340
3372440
1904280
265300
971180
450060
3236080
681160
3821790
2669550
2673240
1375930
2420510
2641630
1295670
2689380
4065350
2653970
1824910
1829110
2772940
3023660
2478140
3390580
2737430
3801500
1812450
2470440
421120
682730
2669610
1755970
3977270
822550
3914000
2675620
584760
3408900
3326810
1286370
1373630
1328500
1395190
2703750
2711490
2392000
2209070
1876950
1081020
2145190
1359900
404660
786720
3760600
3703970
3306790
2832490
1860260
847290
2343810
2488640
1082440
3802820
610980
1780900
415140
2258670
2840250
1148430
2064150
1783500
1577470
1221460
3941560
44680
3173750
2680520
954760
1671240
485440
2641310
249990
276440
347710
1661690
2950470
3075370
1717770
459050
1962530
1438950
1505220
2716720
692200
2150870
18820
1523260
920820
1794850
2758950
1640880
852560
3876530
2258030
2187400
3719120
1555160
3177380
2896520
1749030
1949180
2717790
2320720
1710710
331480
506610
2016080
3398230
641320
1952820
2341780
379870
533470
2289120
2377230
2235550
985930
1241380
1145740
1095840
2597280
3365840
357910
570590
1513330
302610
1121420
822660
2385780
3383360
974240
629520
1608560
3357860
3705000
3670520
3467540
4162770
2052410
1560330
3122190
1159860
3541760
2182990
2502750
2509630
1074350
2589400
3896030
692930
4053780
2819070
1911450
2864860
3446140
1203760
1370820
1213650
2522620
266390
808880
3730950
817410
621060
560970
3139730
1841230
2879480
2926880
427780
373770
1323950
1008920
3190870
872820
4175010
2707140
1310770
558060
924960
1876930
3851970
764010
1090670
1045930
1822550
3034340
909500
3349150
1513370
3929990
1146120
333390
3171230
3358840
1374350
2345080
3344760
1376070
3499440
825620
1700110
1347080
1984350
693950
2476190
2698620
1729210
1792890
1106150
1597870
405530
1515820
812770
2276930
2610050
440690
1453140
975270
2259990
1959390
3689660
4059610
880990
1597710
2336080
1150540
1646730
2542550
1614830
1240450
2805580
2686720
582810
1217350
1589730
396480
1903400
1335510
2561080
3001920
2886270
1283920
1240690
1857040
2344630
1622340
3324980
1543090
3461950
1454110
602130
2722260
2099420
2155710
593560
2654040
4198410
3993010
2723340
516590
1924730
637860
1942510
2165610
2227040
1980680
557730
1824430
2337360
1353660
1676720
1868600
1842480
2162380
278100
2074140
393200
582360
2426380
1301880
2434760
1970540
2772120
789570
3961630
2679690
1999740
3919720
3816550
3966130
1918470
3313130
3247440
2153550
1929550
2292360
1806640
874440
3667680
809320
3970780
2084220
667530
2509940
1187920
1678790
1197520
900370
1602700
1860350
1046370
4078770
1027280
1614730
563360
2088170
2145320
863980
3539970
3776340
3433430
2800460
701890
2875480
2232200
850830
